"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"291551","164 JEAN PIAGET",150103,"LIMA","LIMA","ATE","Pública de gestión directa",312,13,NA,-76.83749,-12.01357,"Priorizada"
"291565","1252 SANTA ISABEL",150103,"LIMA","LIMA","ATE","Pública de gestión directa",900,44,NA,-76.90168,-12.03596,"Priorizada"
"291570","1281 SANTA MARIA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",315,11,NA,-76.92451,-12.04287,"Priorizada"
"291594","1249 JAVIER HERAUD",150103,"LIMA","LIMA","ATE","Pública de gestión directa",342,15,NA,-76.91514,-12.02791,"Priorizada"
"291607","1237 JORGE D. GILES LLANOS",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1263,48,NA,-76.83795,-12.01951,"Priorizada"
"291612","1263 PURUCHUCO",150103,"LIMA","LIMA","ATE","Pública de gestión directa",892,42,NA,-76.93006,-12.04869,"Priorizada"
"291626","191",150103,"LIMA","LIMA","ATE","Pública de gestión directa",361,13,NA,-76.8978,-12.04295,"Priorizada"
"291631","1262 EL AMAUTA JOSE C. MARIATEGUI",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1331,49,NA,-76.89804,-12.04274,"Priorizada"
"291645","1247",150103,"LIMA","LIMA","ATE","Pública de gestión directa",350,15,NA,-76.91523,-12.04497,"Priorizada"
"291688","134",150103,"LIMA","LIMA","ATE","Pública de gestión directa",333,12,NA,-76.92471,-12.02871,"Priorizada"
"291693","180",150103,"LIMA","LIMA","ATE","Pública de gestión directa",306,13,NA,-76.86975,-12.02238,"Priorizada"
"291706","0029 MARCO PUENTE LLANOS",150103,"LIMA","LIMA","ATE","Pública de gestión directa",906,44,NA,-76.92155,-12.0312,"Priorizada"
"291711","COLEGIO NACIONAL MIXTO HUAYCAN",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1531,63,NA,-76.82682,-12.01531,"Priorizada"
"291725","1215 SAN JUAN PARIACHI",150103,"LIMA","LIMA","ATE","Pública de gestión directa",676,29,2,-76.8694,-12.01066,"Priorizada"
"291730","500 EL BOSQUE",150103,"LIMA","LIMA","ATE","Pública de gestión directa",356,14,NA,-76.98335,-12.06206,"Priorizada"
"291768","0074 FERNANDO BELAUNDE TERRY",150103,"LIMA","LIMA","ATE","Pública de gestión directa",657,38,NA,-76.98429,-12.07036,"Priorizada"
"291787","1258 SEBASTIAN LORENTE",150103,"LIMA","LIMA","ATE","Pública de gestión directa",786,30,NA,-76.82606,-12.01452,"Priorizada"
"291792","1268 GUSTAVO MOHME LLONA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1130,45,NA,-76.82241,-12.02717,"Priorizada"
"291834","1142",150103,"LIMA","LIMA","ATE","Pública de gestión directa",580,28,NA,-76.92962,-12.02864,"Priorizada"
"291848","1251 PERUANO SUIZO",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1331,61,NA,-76.8717,-12.02194,"Priorizada"
"291853","0024 PEDRO ENRIQUE GONZALES SOTO",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1134,40,NA,-76.91233,-12.02598,"Priorizada"
"291867","1245 JOSE CARLOS MARIATEGUI",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1096,42,NA,-76.82089,-12.01519,"Priorizada"
"291872","167",150103,"LIMA","LIMA","ATE","Pública de gestión directa",386,15,NA,-76.82147,-12.01576,"Priorizada"
"291891","1254 MARIA REICHE NEWMANN",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1488,63,NA,-76.91908,-12.0434,"Priorizada"
"291914","1229 CAP. JULIO A. PONCE ANTUNEZ DE MAYOLO",150103,"LIMA","LIMA","ATE","Pública de gestión directa",939,43,NA,-76.95716,-12.05782,"Priorizada"
"291947","1226",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1172,57,1,-76.93268,-12.03692,"Priorizada"
"291952","NUESTRA SEÑORA DE LA ESPERANZA",150103,"LIMA","LIMA","ATE","Pública de gestión privada",508,33,NA,-76.98454,-12.07297,"Priorizada"
"291985","1264 JUAN ANDRES VIVANCO AMORIN",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1415,63,NA,-76.92929,-12.04086,"Priorizada"
"291990","0031 ROBERT F. KENNEDY",150103,"LIMA","LIMA","ATE","Pública de gestión directa",512,25,NA,-76.93579,-12.0235,"Priorizada"
"292008","1239",150103,"LIMA","LIMA","ATE","Pública de gestión directa",668,23,NA,-76.93907,-12.03228,"Priorizada"
"292013","EDELMIRA DEL PANDO",150103,"LIMA","LIMA","ATE","Pública de gestión directa",2025,112,NA,-76.91859,-12.02526,"Priorizada"
"292027","1213",150103,"LIMA","LIMA","ATE","Pública de gestión directa",771,35,NA,-76.8528,-12.01377,"Priorizada"
"292046","1248 5 DE ABRIL",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1468,81,NA,-76.82399,-12.02266,"Priorizada"
"292051","183 SANTA ROSITA DE MANYLSA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",363,15,NA,-76.88908,-12.03071,"Priorizada"
"292065","1283 OKINAWA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",765,31,NA,-76.89125,-12.04551,"Priorizada"
"292070","1136 JOHN F. KENNEDY",150103,"LIMA","LIMA","ATE","Pública de gestión directa",762,43,NA,-76.9871,-12.07452,"Priorizada"
"292089","TELESFORO CATACORA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1008,45,NA,-76.8845,-12.01954,"Priorizada"
"292094","JULIO C. TELLO",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1478,64,NA,-76.94043,-12.03461,"Priorizada"
"292126","MANUEL GONZALEZ PRADA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",3029,141,NA,-76.82013,-12.01208,"Priorizada"
"292131","1257 REINO UNIDO DE GRAN BRETAÑA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",925,46,NA,-76.82682,-12.01972,"Priorizada"
"292150","COLEGIO NACIONAL VITARTE",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1418,70,NA,-76.92445,-12.02587,"Priorizada"
"292188","0025 SAN MARTIN DE PORRES",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1843,82,NA,-76.90197,-12.02624,"Priorizada"
"292193","0067 SANTA ELENA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",515,19,NA,-76.88144,-12.02143,"Priorizada"
"292211","206 HUELLITAS DE AMOR",150103,"LIMA","LIMA","ATE","Pública de gestión directa",310,14,NA,-76.82247,-12.02518,"Priorizada"
"292254","046 VICTOR RAUL HAYA DE LA TORRE",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1147,81,1,-76.918236,-12.025984,"Priorizada"
"292268","0034",150103,"LIMA","LIMA","ATE","Pública de gestión directa",607,34,NA,-76.91759,-12.02495,"Priorizada"
"292273","0026 AICHI NAGOYA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",1359,65,NA,-76.90986,-12.03073,"Priorizada"
"292305","RICARDO PALMA",150103,"LIMA","LIMA","ATE","Pública de gestión directa",959,42,NA,-76.88971,-12.03072,"Priorizada"
