"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"295568","115 INSTITUTO DE SALUD DEL NIÑO",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",76,5,2,-77.04626,-12.06569,"Priorizada"
"295573","0004 MARIANO MELGAR",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",575,28,NA,-77.05445,-12.06219,"Priorizada"
"295587","1003 REPUBLICA DE COLOMBIA",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",302,17,NA,-77.05322,-12.05244,"Priorizada"
"295592","1005 JORGE CHAVEZ DARTNELL",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",428,22,NA,-77.04776,-12.05624,"Priorizada"
"295605","1006 MARISCAL ANDRES AVELINO CACERES",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",530,23,NA,-77.0446,-12.05563,"Priorizada"
"295610","1008 VIRGEN DE LOURDES",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",363,22,NA,-77.04707,-12.05584,"Priorizada"
"295648","0002 HERMANO ANSELMO MARIA",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",558,41,NA,-77.04272,-12.0562,"Priorizada"
"295653","0035 NUESTRA SEÑORA DE LA VISITACION",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",2065,147,NA,-77.045407,-12.053427,"Priorizada"
"295667","1017 SEÑOR DE LOS MILAGROS",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",476,23,NA,-77.05545,-12.06122,"Priorizada"
"295672","0035 NUESTRA SEÑORA DE LA VISITACION",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",454,22,NA,-77.04449,-12.052576,"Priorizada"
"295733","1014 REP. ORIENTAL DEL URUGUAY",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",385,19,NA,-77.04789,-12.05614,"Priorizada"
"295747","MARIANO MELGAR",150105,"LIMA","LIMA","BREÑA","Pública de gestión directa",1246,50,NA,-77.05371,-12.0599,"Priorizada"
"295988","GIORDANO BRUNO",150105,"LIMA","LIMA","BREÑA","Privada",358,27,NA,-77.04352,-12.05625,"Priorizada"
"296011","LOS SANTOS APOSTOLES",150105,"LIMA","LIMA","BREÑA","Privada",352,25,NA,-77.05254,-12.05577,"Priorizada"
"296030","PATROCINIO DE SAN JOSE",150105,"LIMA","LIMA","BREÑA","Privada",736,37,NA,-77.050748,-12.050105,"Priorizada"
"296049","PERUANO CHINO DIEZ DE OCTUBRE",150105,"LIMA","LIMA","BREÑA","Privada",740,60,NA,-77.06068,-12.06687,"Priorizada"
"296068","SANTISIMO SEÑOR DE LUREN",150105,"LIMA","LIMA","BREÑA","Privada",322,18,NA,-77.05271,-12.06608,"Priorizada"
"296073","SAN FRANCISCO JAVIER",150105,"LIMA","LIMA","BREÑA","Privada",352,21,NA,-77.05156,-12.05611,"Priorizada"
"296110","LA SALLE",150105,"LIMA","LIMA","BREÑA","Privada",1850,110,NA,-77.04753,-12.05864,"Priorizada"
"296129","TRILCE DE BREÑA",150105,"LIMA","LIMA","BREÑA","Privada",816,34,NA,-77.04339,-12.05085,"Priorizada"
"296134","LUZ CASANOVA",150105,"LIMA","LIMA","BREÑA","Privada",371,17,NA,-77.05694,-12.06027,"Priorizada"
"296148","MARIA DE LA PROVIDENCIA",150105,"LIMA","LIMA","BREÑA","Privada",336,27,NA,-77.05591,-12.06029,"Priorizada"
"296153","SAN FRANCISCO DE SALES",150105,"LIMA","LIMA","BREÑA","Privada",1187,58,1,-77.04329,-12.06206,"Priorizada"
"296172","SANTA MARIA DE BREÑA",150105,"LIMA","LIMA","BREÑA","Privada",1058,56,NA,-77.05016,-12.06972,"Priorizada"
"296214","HANS CHRISTIAN ANDERSEN",150105,"LIMA","LIMA","BREÑA","Privada",467,26,NA,-77.04563,-12.05671,"Priorizada"
"296308","MARIA AUXILIADORA",150105,"LIMA","LIMA","BREÑA","Privada",717,47,NA,-77.04491,-12.06274,"Priorizada"
"572805","ALBERT EINSTEIN - WASHINGTON",150105,"LIMA","LIMA","BREÑA","Privada",477,33,NA,-77.045009,-12.056378,"Priorizada"
"703552","J.J. ROUSSEAU",150105,"LIMA","LIMA","BREÑA","Privada",90,5,2,-77.04879,-12.06861,"Priorizada"
"705301","NUESTRA SEÑORA DEL BUEN CONSEJO",150105,"LIMA","LIMA","BREÑA","Privada",739,74,NA,-77.04844,-12.05119,"Priorizada"
