"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"324655","0136 SANTA ROSA MILAGROSA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",927,41,NA,-77.00196,-11.96668,"Priorizada"
"324660","0137 MIGUEL GRAU SEMINARIO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2001,82,NA,-77.01347,-11.98397,"Priorizada"
"324679","0138 PROCERES DE LA INDEPENDENCIA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1715,67,NA,-76.99677,-12.00389,"Priorizada"
"324684","139 GRAN AMAUTA MARIATEGUI",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1646,66,NA,-76.98933,-11.96605,"Priorizada"
"324698","0141 VIRGEN DE COCHARCAS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",890,35,NA,-76.98842,-11.96842,"Priorizada"
"324702","142 MARTIR DANIEL ALCIDES CARRION",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2597,108,NA,-76.98984,-11.95759,"Priorizada"
"324716","144",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",666,26,NA,-76.99807,-11.9642,"Priorizada"
"324721","145 INDEPENDENCIA AMERICANA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2266,101,NA,-77.00404,-11.95086,"Priorizada"
"324735","0147 CAPITAN E.P. LUIS ALBERTO GARCIA ROJAS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1477,51,NA,-77.01265,-11.99992,"Priorizada"
"324740","0148 MAESTRO VICTOR RAUL HAYA DE LA TORRE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1784,70,NA,-76.99311,-11.95717,"Priorizada"
"324759","0069 MACHU PICCHU",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",892,38,NA,-77.00932,-11.97143,"Priorizada"
"324764","0151 MICAELA BASTIDAS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2954,125,NA,-76.9771,-11.93995,"Priorizada"
"324778","0152 JOSE CARLOS MARIATEGUI",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2806,109,NA,-76.98507,-11.94061,"Priorizada"
"324783","0153 ALEJANDRO SANCHEZ ARTEAGA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",866,34,NA,-76.99307,-11.9622,"Priorizada"
"324797","0154 CARLOS NORIEGA JIMENEZ",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1320,52,NA,-76.98837,-11.97429,"Priorizada"
"324801","0155 JOSE ANTONIO ENCINAS FRANCO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",515,23,NA,-77.0119,-11.99339,"Priorizada"
"324815","0156 EL PORVENIR",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",910,39,NA,-76.98936,-11.97325,"Priorizada"
"324820","0171-10",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1141,43,NA,-76.97832,-11.98058,"Priorizada"
"324839","0158 SANTA MARIA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2600,93,NA,-76.97702,-11.96593,"Priorizada"
"324844","0159 10 DE OCTUBRE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2091,69,NA,-76.98951,-11.94771,"Priorizada"
"324858","0160 SOLIDARIDAD I",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",747,26,NA,-76.96075,-12.01159,"Priorizada"
"324863","0161 MOISES COLONIA TRINIDAD",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",961,23,NA,-77.01676,-11.98837,"Priorizada"
"324877","0162 SAN JOSE OBRERO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1842,77,NA,-76.97578,-11.94757,"Priorizada"
"324882","163 TENIENTE CORONEL EP NESTOR ESCUDERO OTERO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2360,88,NA,-76.97116,-11.93851,"Priorizada"
"324896","0164 EL AMAUTA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",906,38,NA,-76.98747,-11.9642,"Priorizada"
"324900","166 KAROL WOJTYLA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2109,82,NA,-76.98086,-11.95524,"Priorizada"
"324919","0167 MARIA REICHE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",577,22,NA,-76.97713,-11.95313,"Priorizada"
"324924","0168 AMISTAD PERU JAPON",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1014,48,NA,-77.00547,-12.00328,"Priorizada"
"324938","0169",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1207,51,NA,-77.00652,-11.98876,"Priorizada"
"324943","170 SANTA ROSA DEL SAUCE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",791,36,NA,-76.98889,-12.00889,"Priorizada"
"324962","0171 01 JUAN VELASCO ALVARADO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2103,92,NA,-76.98799,-11.9351,"Priorizada"
"324976","0171-02 LAS TERRAZAS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",817,38,NA,-77.01367,-11.97313,"Priorizada"
"324981","0071 NUESTRA SEÑORA DE LA MERCED",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",895,47,NA,-77.01337,-12.01674,"Priorizada"
"324995","0143 SOLIDARIDAD II",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",463,37,1,-76.9648,-12.01564,"Priorizada"
"325004","0140 SANTIAGO ANTUNEZ DE MAYOLO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1747,63,NA,-77.00427,-11.9766,"Priorizada"
"325117","0119 CANTO BELLO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1034,41,NA,-77.01825,-11.97731,"Priorizada"
"325136","171 - 4 CONSUELO SOLEDAD CRISANTO SALINAS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",809,29,NA,-76.96546,-11.9402,"Priorizada"
"325141","171-05 LOS ANGELES",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",466,21,NA,-77.00967,-11.98722,"Priorizada"
"325155","0171-07 COVARRUBIA LAFUENTE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",363,14,NA,-76.99207,-12.00631,"Priorizada"
"325179","1172 CIRO ALEGRIA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1138,43,NA,-76.99959,-12.02335,"Priorizada"
"325184","1173 JULIO CESAR TELLO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1220,57,NA,-77.00396,-12.01783,"Priorizada"
"325198","1178 JAVIER HERAUD",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",959,52,NA,-77.0139,-12.028,"Priorizada"
"325202","1179 TOMAS ALVA EDISON",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1152,54,NA,-77.01222,-12.03016,"Priorizada"
"325221","1181 ALBERT EINSTEIN",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1349,64,NA,-77.01421,-12.00556,"Priorizada"
"325235","1182 EL BOSQUE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2369,100,NA,-76.99851,-11.98055,"Priorizada"
"325240","1183 SAUL CANTORAL HUAMANI",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1522,59,1,-77.001988,-11.939491,"Priorizada"
"325259","ANTENOR ORREGO ESPINOZA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2869,137,NA,-76.99727,-12.02474,"Priorizada"
"325264","FRANCISCO BOLOGNESI CERVANTES",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",3224,126,NA,-77.00431,-11.96519,"Priorizada"
"325278","CABO GC. MARTIN ESQUICHA BERNEDO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",667,34,NA,-76.98282,-12.01092,"Priorizada"
"325283","SAN ANTONIO DE JICAMARCA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1887,81,NA,-76.965485,-11.932625,"Priorizada"
"325297","NICOLAS COPERNICO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1831,85,2,-77.0028,-11.97627,"Priorizada"
"325301","RAMIRO PRIALE PRIALE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",989,46,NA,-76.98789,-11.96945,"Priorizada"
"325315","SOLIDARIDAD III",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",408,27,NA,-76.96263,-12.01247,"Priorizada"
"325320","0150 HEROES DE LA BREÑA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",552,19,NA,-76.99411,-11.98802,"Priorizada"
"325339","0091 SANTA FE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",724,33,NA,-76.99689,-11.99706,"Priorizada"
"325344","CASA BLANCA DE JESUS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1383,51,NA,-76.99727,-11.93856,"Priorizada"
"325382","MANUEL GONZALES PRADA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",678,20,NA,-76.99741,-11.99104,"Priorizada"
"325396","ANTONIA MORENO DE CACERES",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2085,88,NA,-76.9808,-11.949,"Priorizada"
"325400","0146 SU SANTIDAD JUAN PABLO II",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",2608,96,NA,-76.99129,-11.94399,"Priorizada"
"325419","1174 VIRGEN DEL CARMEN",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1590,73,1,-77.01004,-12.0286,"Priorizada"
"325424","0120 MANUEL ROBLES ALARCON",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1806,70,NA,-76.99237,-11.95309,"Priorizada"
"325438","0113 DANIEL ALOMIA ROBLES",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",1902,74,NA,-77.00937,-12.00944,"Priorizada"
"325462","0115 26",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",356,14,NA,-76.97091,-11.96587,"Priorizada"
"325481","157 CAPITAN FAP JOSE ABELARDO QUIÑONEZ",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión directa",672,41,NA,-76.98489,-11.98225,"Priorizada"
"325508","117 SIGNOS DE FE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión privada",1429,66,NA,-77.00851,-11.94725,"Priorizada"
"325546","ASOCIACION EDUCATIVA DE JESUS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",380,20,NA,-76.98527,-12.01442,"Priorizada"
"325551","ENRIQUE CAMINO BRENT",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",490,28,NA,-77.00484,-12.00837,"Priorizada"
"325645","JOSE ABELARDO QUIÑONES GONZALES",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",408,31,NA,-76.98974,-11.94344,"Priorizada"
"325754","CASITA MONTESSORI KID",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",64,11,1,-77.01489,-11.98681,"Priorizada"
"325933","SAN RAFAEL",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",469,35,NA,-77.00608,-11.97645,"Priorizada"
"326008","SAN ANTONIO DE PADUA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",1052,29,NA,-76.98423,-11.95881,"Priorizada"
"326027","SANTA ROSA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",345,32,NA,-76.99318,-11.97012,"Priorizada"
"326051","TRADICIONES RICARDO PALMA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",324,19,1,-76.9826,-11.96186,"Priorizada"
"326107","VICTORIA BARCIA BONIFFATTI",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",113,7,1,-77.00923,-12.02577,"Priorizada"
"326126","BENJAMIN FRANKLIN",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",346,20,NA,-76.95966,-12.02167,"Priorizada"
"326131","CORAZON DE MARIA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",571,29,NA,-76.97965,-11.95928,"Priorizada"
"326150","BLAS PASCAL",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",359,33,NA,-77.00294,-12.02473,"Priorizada"
"326188","MATER PURISSIMA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",372,21,NA,-77.01589,-12.03116,"Priorizada"
"326206","MARIA REYNA DEL CIELO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",505,16,NA,-76.99768,-12.00016,"Priorizada"
"326268","NUESTRA SEÑORA DEL ROSARIO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",686,44,NA,-76.99279,-11.97673,"Priorizada"
"326386","JESUS ES EL CAMINO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",107,8,2,-77.01013,-12.02543,"Priorizada"
"326466","MARIA DE LOS ANGELES",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",334,22,NA,-76.98132,-11.94185,"Priorizada"
"326503","MARISCAL CACERES",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",373,19,NA,-76.98723,-11.95877,"Priorizada"
"326517","NUESTRA SEÑORA DE COPACABANA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",79,13,1,-77.00958,-12.02998,"Priorizada"
"326541","PACO YUNQUE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",325,20,NA,-76.98298,-11.94977,"Priorizada"
"326555","GAKUSEI",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",384,23,NA,-76.99806,-11.97367,"Priorizada"
"326739","SANTO TOMAS DE AQUINO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",43,8,1,-77.01201,-12.01264,"Priorizada"
"326782","FE Y ALEGRIA 04",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión privada",1151,47,NA,-77.01023,-12.02298,"Priorizada"
"326819","FE Y ALEGRIA 25",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión privada",1680,85,NA,-77.011037,-11.969092,"Priorizada"
"326824","FE Y ALEGRIA 26",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión privada",1454,67,NA,-76.99463,-11.95866,"Priorizada"
"326838","FE Y ALEGRIA 32",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión privada",1511,67,NA,-76.99132,-11.94083,"Priorizada"
"326843","FE Y ALEGRIA 37",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión privada",1465,72,NA,-76.97265,-11.93722,"Priorizada"
"326895","INCA GARCILASO DE LA VEGA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",643,26,1,-77.01174,-11.98,"Priorizada"
"326918","INDEPENDENCIA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",102,7,1,-77.00998,-12.00843,"Priorizada"
"327003","MARTIR DE LA MEDICINA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",338,19,NA,-76.98885,-11.95359,"Priorizada"
"327017","CRISTIANO SHALOM",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",412,14,NA,-76.9902,-11.9569,"Priorizada"
"327121","LOS PEREGRINOS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",603,35,NA,-77.00198,-12.02369,"Priorizada"
"327140","APOSTOL SAN PEDRO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",321,15,NA,-76.98532,-11.96217,"Priorizada"
"327215","MILAGROSA NUESTRA SEÑORA DEL CARMEN",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",367,13,NA,-77.00659,-12.00813,"Priorizada"
"327220","SAN AGUSTIN",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",550,20,NA,-77.00394,-11.98001,"Priorizada"
"327239","SANTO DOMINGO SAVIO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",328,22,NA,-77.00322,-11.97328,"Priorizada"
"327282","CIRCULO A1 SCHOOL",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",346,32,NA,-76.99315,-11.97207,"Priorizada"
"327343","NUESTRA SEÑORA DEL ENCUENTRO",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",384,29,NA,-76.97664,-11.96527,"Priorizada"
"327442","SAN JUAN DE LA SALLE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",448,40,NA,-77.00776,-11.99946,"Priorizada"
"327611","FE Y ALEGRIA 05",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Pública de gestión privada",898,52,1,-77.01012,-12.02471,"Priorizada"
"327630","JUAN WESLEY",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",327,19,NA,-76.98306,-12.01762,"Priorizada"
"327786","CAMBRIDGE",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",188,17,1,-76.99506,-11.97062,"Priorizada"
"327833","ANGELO PATRI",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",406,22,NA,-76.9623,-12.00959,"Priorizada"
"327885","SOR ANA DE LOS ANGELES",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",401,21,NA,-76.99658,-11.97731,"Priorizada"
"327913","JOSE OLAYA BALANDRA",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",387,23,NA,-76.98635,-11.94378,"Priorizada"
"328125","EL AMERICANO DE SAN GABRIEL",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",321,17,NA,-76.99973,-11.98928,"Priorizada"
"328535","HIGH SCHOOL - BABY KINDER",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",504,31,NA,-76.98992,-11.95483,"Priorizada"
"328700","CIENCIAS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",492,29,NA,-76.99822,-12.02186,"Priorizada"
"328979","DAVID AUSUBEL",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",407,29,NA,-77.00981,-12.01139,"Priorizada"
"329115","PALMHER INGENIEROS",150132,"LIMA","LIMA","SAN JUAN DE LURIGANCHO","Privada",323,17,NA,-76.99023,-11.95458,"Priorizada"
