"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"429582","SAN RAMON",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",861,47,NA,-80.158938,-5.088901,"Priorizada"
"429600","14611 ROSA DE SANTA MARIA",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",373,24,NA,-80.159752,-5.09673,"Priorizada"
"429624","14613 JORGE DUBERLY BENITES SANCHEZ",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",597,34,NA,-80.15906,-5.089927,"Priorizada"
"429643","14615 LA INMACULADA",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",606,27,NA,-80.160577,-5.097977,"Priorizada"
"429657","14616 SABINA CUEVA CASTILLO",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",626,26,NA,-80.160097,-5.096575,"Priorizada"
"429662","14617 JOSE IGNACIO TAVARA PASAPERA",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",693,28,NA,-80.168202,-5.092754,"Priorizada"
"429681","14619",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",338,16,NA,-80.13644,-5.05901,"Priorizada"
"429695","14620 SEÑOR DE LA DIVINA MISERICORDIA",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",415,17,NA,-80.10753,-5.14378,"Priorizada"
"429723","14624 MARIA ALBINA BACA LEON",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",505,17,NA,-80.1999,-5.0943,"Priorizada"
"429902","15022 JUAN PALACIOS PINTADO",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",1419,62,NA,-80.1663,-5.0996,"Priorizada"
"429935","15109",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",420,24,NA,-80.165284,-4.982606,"Priorizada"
"429978","15199 SAN JOSE",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",735,27,NA,-80.224592,-5.007987,"Priorizada"
"430019","15298",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",393,20,NA,-80.1563,-5.0061,"Priorizada"
"430062","15362",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",378,22,NA,-80.2381,-5.0892,"Priorizada"
"430255","VICUS",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",497,29,1,-80.14063,-5.16395,"Priorizada"
"430260","ANDRES AVELINO CACERES",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",669,33,1,-80.186919,-5.169331,"Priorizada"
"430284","MARIA AUXILIADORA",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",540,40,NA,-80.16981,-5.10377,"Priorizada"
"430298","AGROPECUARIO 33 AMAUTA",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",639,41,NA,-80.17,-5.108,"Priorizada"
"430302","INIF 40 ISOLINA BACA HAZ",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",774,39,NA,-80.158442,-5.098113,"Priorizada"
"430316","JOSE MARIA ARGUEDAS ALTAMIRANO",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",428,30,NA,-80.110931,-5.141306,"Priorizada"
"430340","DOS DE MAYO",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",496,34,NA,-80.22778,-5.00894,"Priorizada"
"430364","MIGUEL GRAU",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",332,22,NA,-80.199126,-5.095547,"Priorizada"
"430383","IGNACIO ESCUDERO",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión directa",491,34,NA,-80.1605,-5.1027,"Priorizada"
"430439","MARIA REINA",200401,"PIURA","MORROPON","CHULUCANAS","Privada",528,26,NA,-80.16452,-5.09734,"Priorizada"
"430477","20037 SANTISIMA CRUZ",200401,"PIURA","MORROPON","CHULUCANAS","Pública de gestión privada",970,48,NA,-80.167415,-5.094948,"Priorizada"
"621392","ASIS",200401,"PIURA","MORROPON","CHULUCANAS","Privada",669,35,NA,-80.16998,-5.10007,"Priorizada"
"628464","JOHANNES GUTEMBERG",200401,"PIURA","MORROPON","CHULUCANAS","Privada",387,15,NA,-80.16808,-5.09777,"Priorizada"
"864620","MATER DEI SCHOOL",200401,"PIURA","MORROPON","CHULUCANAS","Privada",127,9,1,-80.15841,-5.08725,"Priorizada"
